date,cash,held_ticker,shares,invested_value,equity
2018-08-23,2098.1517325900004,,0,0.0,2098.1517325900004
2018-08-24,2098.1517325900004,,0,0.0,2098.1517325900004
2018-08-27,2098.1517325900004,,0,0.0,2098.1517325900004
2018-08-28,2098.1517325900004,,0,0.0,2098.1517325900004
2018-08-29,2098.1517325900004,,0,0.0,2098.1517325900004
2018-08-30,2098.1517325900004,,0,0.0,2098.1517325900004
2018-08-31,2098.1517325900004,,0,0.0,2098.1517325900004
2018-09-03,25.121772150000197,SUZB3,43,2108.72003956,2133.84181171
2018-09-04,25.121772150000197,SUZB3,43,2166.76997377,2191.89174592
2018-09-05,25.121772150000197,SUZB3,43,2327.15995399,2352.28172614
2018-09-06,25.121772150000197,SUZB3,43,2340.05992131,2365.18169346
2018-09-10,25.121772150000197,SUZB3,43,2276.41994109,2301.5417132400003
2018-09-11,25.121772150000197,SUZB3,43,2242.45006579,2267.57183794
2018-09-12,25.121772150000197,SUZB3,43,2226.97003956,2252.09181171
2018-09-13,25.121772150000197,SUZB3,43,2225.67992776,2250.80169991
2018-09-14,25.121772150000197,SUZB3,43,2236.0,2261.12177215
2018-09-17,25.121772150000197,SUZB3,43,2210.20006579,2235.32183794
2018-09-18,25.121772150000197,SUZB3,43,2116.46005246,2141.5818246100002
2018-09-19,25.121772150000197,SUZB3,43,2080.76997377,2105.89174592
2018-09-20,25.121772150000197,SUZB3,43,2058.84004601,2083.9618181600003
2018-09-21,25.121772150000197,SUZB3,43,2023.1499673199999,2048.2717394700003
2018-09-24,2063.32183794,,0,0.0,2063.32183794
2018-09-25,2063.32183794,,0,0.0,2063.32183794
2018-09-26,2063.32183794,,0,0.0,2063.32183794
2018-09-27,2063.32183794,,0,0.0,2063.32183794
2018-09-28,2063.32183794,,0,0.0,2063.32183794
2018-10-01,34.201827400000184,VALE3,34,2053.60005202,2087.80187942
2018-10-02,34.201827400000184,VALE3,34,2080.80002584,2115.0018532400004
2018-10-03,34.201827400000184,VALE3,34,2038.30002584,2072.50185324
2018-10-04,34.201827400000184,VALE3,34,1999.19997416,2033.4018015600002
2018-10-05,34.201827400000184,VALE3,34,1954.66005712,1988.86188452
2018-10-08,34.201827400000184,VALE3,34,1939.69997416,1973.9018015600002
2018-10-09,34.201827400000184,VALE3,34,1961.80002584,1996.0018532400002
2018-10-10,34.201827400000184,VALE3,34,1900.25997926,1934.46180666
2018-10-11,34.201827400000184,VALE3,34,1920.31998436,1954.5218117600002
2018-10-15,1970.5018532400002,,0,0.0,1970.5018532400002
2018-10-16,1970.5018532400002,,0,0.0,1970.5018532400002
2018-10-17,1970.5018532400002,,0,0.0,1970.5018532400002
2018-10-18,1970.5018532400002,,0,0.0,1970.5018532400002
2018-10-19,1970.5018532400002,,0,0.0,1970.5018532400002
2018-10-22,1970.5018532400002,,0,0.0,1970.5018532400002
2018-10-23,1970.5018532400002,,0,0.0,1970.5018532400002
2018-10-24,1970.5018532400002,,0,0.0,1970.5018532400002
2018-10-25,1970.5018532400002,,0,0.0,1970.5018532400002
2018-10-26,1970.5018532400002,,0,0.0,1970.5018532400002
2018-10-29,1970.5018532400002,,0,0.0,1970.5018532400002
2018-10-30,1970.5018532400002,,0,0.0,1970.5018532400002
2018-10-31,1970.5018532400002,,0,0.0,1970.5018532400002
2018-11-01,30.262687150000147,MGLU3,41,1939.4402618200002,1969.7029489700003
2018-11-05,30.262687150000147,MGLU3,41,1974.0221251,2004.2848122500002
2018-11-06,30.262687150000147,MGLU3,41,1808.9876786999998,1839.25036585
2018-11-07,30.262687150000147,MGLU3,41,1722.24758547,1752.5102726200003
2018-11-08,30.262687150000147,MGLU3,41,1684.24175643,1714.50444358
2018-11-09,30.262687150000147,MGLU3,41,1670.8882597900001,1701.1509469400003
2018-11-12,30.262687150000147,MGLU3,41,1752.37838748,1782.64107463
2018-11-13,1798.16293663,,0,0.0,1798.16293663
2018-11-14,1798.16293663,,0,0.0,1798.16293663
2018-11-16,1798.16293663,,0,0.0,1798.16293663
2018-11-19,1798.16293663,,0,0.0,1798.16293663
2018-11-21,1798.16293663,,0,0.0,1798.16293663
2018-11-22,1798.16293663,,0,0.0,1798.16293663
2018-11-23,1798.16293663,,0,0.0,1798.16293663
2018-11-26,1798.16293663,,0,0.0,1798.16293663
2018-11-27,1798.16293663,,0,0.0,1798.16293663
2018-11-28,1798.16293663,,0,0.0,1798.16293663
2018-11-29,1798.16293663,,0,0.0,1798.16293663
2018-11-30,1798.16293663,,0,0.0,1798.16293663
2018-12-03,0.8869647300002725,CPLE3,562,1809.0780562,1809.9650209300003
2018-12-04,0.8869647300002725,CPLE3,562,1788.84605058,1789.7330153100004
2018-12-05,0.8869647300002725,CPLE3,562,1832.11999438,1833.0069591100003
2018-12-06,0.8869647300002725,CPLE3,562,1792.7800337200001,1793.6669984500004
2018-12-07,0.8869647300002725,CPLE3,562,1759.62202248,1760.5089872100002
2018-12-10,0.8869647300002725,CPLE3,562,1743.3239999999998,1744.2109647300001
2018-12-11,0.8869647300002725,CPLE3,562,1747.8199438,1748.7069085300002
2018-12-12,0.8869647300002725,CPLE3,562,1732.64596628,1733.5329310100003
2018-12-13,0.8869647300002725,CPLE3,562,1751.7540562,1752.6410209300002
2018-12-14,0.8869647300002725,CPLE3,562,1764.6800562,1765.5670209300004
2018-12-17,0.8869647300002725,CPLE3,562,1761.30803372,1762.1949984500002
2018-12-18,0.8869647300002725,CPLE3,562,1752.31601686,1753.2029815900003
2018-12-19,0.8869647300002725,CPLE3,562,1702.85998314,1703.7469478700002
2018-12-20,0.8869647300002725,CPLE3,562,1712.4139606600002,1713.3009253900004
2018-12-21,1731.2849647300004,,0,0.0,1731.2849647300004
2018-12-26,1731.2849647300004,,0,0.0,1731.2849647300004
2018-12-27,1731.2849647300004,,0,0.0,1731.2849647300004
2018-12-28,1731.2849647300004,,0,0.0,1731.2849647300004
2019-01-02,4.339438150000433,CMIG4,318,1783.05555174,1787.3949898900005
2019-01-03,4.339438150000433,CMIG4,318,1745.6490241200001,1749.9884622700006
2019-01-04,4.339438150000433,CMIG4,318,1728.1925413200001,1732.5319794700006
2019-01-07,4.339438150000433,CMIG4,318,1677.06988188,1681.4093200300003
2019-01-08,4.339438150000433,CMIG4,318,1668.34146876,1672.6809069100004
2019-01-09,4.339438150000433,CMIG4,318,1694.52636468,1698.8658028300003
2019-01-10,4.339438150000433,CMIG4,318,1724.45161158,1728.7910497300004
2019-01-11,4.339438150000433,CMIG4,318,1728.1925413200001,1732.5319794700006
2019-01-14,4.339438150000433,CMIG4,318,1738.16750808,1742.5069462300005
2019-01-15,4.339438150000433,CMIG4,318,1724.45161158,1728.7910497300004
2019-01-16,4.339438150000433,CMIG4,318,1703.25443118,1707.5938693300004
2019-01-17,4.339438150000433,CMIG4,318,1753.13030484,1757.4697429900004
2019-01-18,4.339438150000433,CMIG4,318,1730.6861096999999,1735.0255478500003
2019-01-21,4.339438150000433,CMIG4,318,1758.1177882200002,1762.4572263700006
2019-01-22,4.339438150000433,CMIG4,318,1754.3770906200002,1758.7165287700007
2019-01-23,4.339438150000433,CMIG4,318,1774.32748524,1778.6669233900004
2019-01-24,4.339438150000433,CMIG4,318,1806.74664714,1811.0860852900005
2019-01-28,4.339438150000433,CMIG4,318,1754.3770906200002,1758.7165287700007
2019-01-29,4.339438150000433,CMIG4,318,1755.6239877,1759.9634258500005
2019-01-30,1771.1856426700003,,0,0.0,1771.1856426700003
2019-01-31,1771.1856426700003,,0,0.0,1771.1856426700003
2019-02-01,0.4416533500002515,CPLE3,534,1772.87996262,1773.3216159700003
2019-02-04,0.4416533500002515,CPLE3,534,1764.3359466,1764.7775999500002
2019-02-05,0.4416533500002515,CPLE3,534,1747.24803738,1747.6896907300002
2019-02-06,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-07,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-08,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-11,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-12,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-13,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-14,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-15,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-18,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-19,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-20,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-21,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-22,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-25,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-26,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-27,1749.8256640300003,,0,0.0,1749.8256640300003
2019-02-28,1749.8256640300003,,0,0.0,1749.8256640300003
2019-03-01,3.5855783500003326,BPAC11,204,1729.40999184,1732.9955701900003
2019-03-06,3.5855783500003326,BPAC11,204,1702.38005508,1705.9656334300003
2019-03-07,3.5855783500003326,BPAC11,204,1675.3499224799998,1678.9355008300001
2019-03-08,3.5855783500003326,BPAC11,204,1667.70003876,1671.2856171100004
2019-03-11,1676.3855395900002,,0,0.0,1676.3855395900002
2019-03-12,1676.3855395900002,,0,0.0,1676.3855395900002
2019-03-13,1676.3855395900002,,0,0.0,1676.3855395900002
2019-03-14,1676.3855395900002,,0,0.0,1676.3855395900002
2019-03-15,1676.3855395900002,,0,0.0,1676.3855395900002
2019-03-18,1676.3855395900002,,0,0.0,1676.3855395900002
2019-03-19,1676.3855395900002,,0,0.0,1676.3855395900002
2019-03-20,6.585574550000274,BPAC11,184,1662.4399724,1669.0255469500003
2019-03-21,6.585574550000274,BPAC11,184,1622.4200202399998,1629.00559479
2019-03-22,6.585574550000274,BPAC11,184,1607.70003496,1614.2856095100003
2019-03-25,1661.6655543100005,,0,0.0,1661.6655543100005
2019-03-26,1661.6655543100005,,0,0.0,1661.6655543100005
2019-03-27,1661.6655543100005,,0,0.0,1661.6655543100005
2019-03-28,1661.6655543100005,,0,0.0,1661.6655543100005
2019-03-29,1661.6655543100005,,0,0.0,1661.6655543100005
2019-04-01,5.465591550000681,CSNA3,98,1658.1600078400002,1663.6255993900008
2019-04-02,5.465591550000681,CSNA3,98,1654.23991768,1659.7055092300006
2019-04-03,5.465591550000681,CSNA3,98,1678.73991768,1684.2055092300006
2019-04-04,5.465591550000681,CSNA3,98,1664.0399549200001,1669.5055464700008
2019-04-05,5.465591550000681,CSNA3,98,1647.37994806,1652.8455396100007
2019-04-08,5.465591550000681,CSNA3,98,1680.6999627599998,1686.1655543100005
2019-04-09,5.465591550000681,CSNA3,98,1638.55993238,1644.0255239300006
2019-04-10,5.465591550000681,CSNA3,98,1578.78005978,1584.2456513300008
2019-04-11,5.465591550000681,CSNA3,98,1528.8000372400002,1534.2656287900008
2019-04-12,5.465591550000681,CSNA3,98,1582.6999627599998,1588.1655543100005
2019-04-15,5.465591550000681,CSNA3,98,1589.55993238,1595.0255239300006
2019-04-16,1581.3055837100005,,0,0.0,1581.3055837100005
2019-04-17,1581.3055837100005,,0,0.0,1581.3055837100005
2019-04-18,1581.3055837100005,,0,0.0,1581.3055837100005
2019-04-22,1581.3055837100005,,0,0.0,1581.3055837100005
2019-04-23,1581.3055837100005,,0,0.0,1581.3055837100005
2019-04-24,1581.3055837100005,,0,0.0,1581.3055837100005
2019-04-25,1581.3055837100005,,0,0.0,1581.3055837100005
2019-04-26,1581.3055837100005,,0,0.0,1581.3055837100005
2019-04-29,1581.3055837100005,,0,0.0,1581.3055837100005
2019-04-30,1581.3055837100005,,0,0.0,1581.3055837100005
2019-05-02,2.3456311400007053,BPAC11,153,1562.5124418599999,1564.8580730000006
2019-05-03,2.3456311400007053,BPAC11,153,1551.03747093,1553.3831020700006
2019-05-06,2.3456311400007053,BPAC11,153,1541.47497093,1543.8206020700006
2019-05-07,2.3456311400007053,BPAC11,153,1533.8249418599999,1536.1705730000006
2019-05-08,2.3456311400007053,BPAC11,153,1524.2624418599999,1526.6080730000006
2019-05-09,2.3456311400007053,BPAC11,153,1535.3549770500001,1537.7006081900008
2019-05-10,1541.5256954000006,,0,0.0,1541.5256954000006
2019-05-13,2.325751640000817,BPAC11,148,1544.75,1547.0757516400008
2019-05-14,2.325751640000817,BPAC11,148,1509.23003404,1511.5557856800008
2019-05-15,1507.8557013200007,,0,0.0,1507.8557013200007
2019-05-16,1507.8557013200007,,0,0.0,1507.8557013200007
2019-05-17,1507.8557013200007,,0,0.0,1507.8557013200007
2019-05-20,1507.8557013200007,,0,0.0,1507.8557013200007
2019-05-21,1507.8557013200007,,0,0.0,1507.8557013200007
2019-05-22,1507.8557013200007,,0,0.0,1507.8557013200007
2019-05-23,1507.8557013200007,,0,0.0,1507.8557013200007
2019-05-24,1507.8557013200007,,0,0.0,1507.8557013200007
2019-05-27,7.105701320000662,BPAC11,138,1524.90002622,1532.0057275400006
2019-05-28,7.105701320000662,BPAC11,138,1497.3000524400002,1504.4057537600008
2019-05-29,7.105701320000662,BPAC11,138,1587.0,1594.1057013200007
2019-05-30,7.105701320000662,BPAC11,138,1656.34494204,1663.4506433600006
2019-05-31,7.105701320000662,BPAC11,138,1612.1849848200002,1619.2906861400008
2019-06-03,7.105701320000662,BPAC11,138,1610.80495308,1617.9106544000006
2019-06-04,7.105701320000662,BPAC11,138,1611.4949682600002,1618.6006695800008
2019-06-05,7.105701320000662,BPAC11,138,1557.6750524400002,1564.7807537600008
2019-06-06,7.105701320000662,BPAC11,138,1615.98000552,1623.0857068400007
2019-06-07,7.105701320000662,BPAC11,138,1676.6999475599998,1683.8056488800005
2019-06-10,7.105701320000662,BPAC11,138,1633.5749475599998,1640.6806488800005
2019-06-11,7.105701320000662,BPAC11,138,1631.5050317399998,1638.6107330600005
2019-06-12,7.105701320000662,BPAC11,138,1630.125,1637.2307013200007
2019-06-13,7.105701320000662,BPAC11,138,1624.26006348,1631.3657648000008
2019-06-14,7.105701320000662,BPAC11,138,1609.0799793,1616.1856806200008
2019-06-17,7.105701320000662,BPAC11,138,1647.375,1654.4807013200007
2019-06-18,7.105701320000662,BPAC11,138,1681.875,1688.9807013200007
2019-06-19,7.105701320000662,BPAC11,138,1711.1999475599998,1718.3056488800005
2019-06-21,7.105701320000662,BPAC11,138,1737.0749475599998,1744.1806488800005
2019-06-24,7.105701320000662,BPAC11,138,1718.09997378,1725.2056751000007
2019-06-25,7.105701320000662,BPAC11,138,1707.75,1714.8557013200007
2019-06-26,7.105701320000662,BPAC11,138,1690.5,1697.6057013200007
2019-06-27,7.105701320000662,BPAC11,138,1705.67995308,1712.7856544000006
2019-06-28,7.105701320000662,BPAC11,138,1755.36003726,1762.4657385800006
2019-07-01,7.105701320000662,BPAC11,138,1726.72497378,1733.8306751000007
2019-07-02,7.105701320000662,BPAC11,138,1728.10500552,1735.2107068400007
2019-07-03,7.105701320000662,BPAC11,138,1759.5,1766.6057013200007
2019-07-04,7.105701320000662,BPAC11,138,1820.21994204,1827.3256433600006
2019-07-05,7.105701320000662,BPAC11,138,1935.7950207,1942.9007220200006
2019-07-08,7.105701320000662,BPAC11,138,1957.53005796,1964.6357592800007
2019-07-10,7.105701320000662,BPAC11,138,1943.03998896,1950.1456902800007
2019-07-11,7.105701320000662,BPAC11,138,2008.2449682600002,2015.3506695800008
2019-07-12,7.105701320000662,BPAC11,138,2000.65505796,2007.7607592800007
2019-07-15,7.105701320000662,BPAC11,138,1987.1999475599998,1994.3056488800005
2019-07-16,7.105701320000662,BPAC11,138,2018.25,2025.3557013200007
2019-07-17,7.105701320000662,BPAC11,138,2017.90505796,2025.0107592800007
2019-07-18,7.105701320000662,BPAC11,138,1999.27502622,2006.3807275400006
2019-07-19,7.105701320000662,BPAC11,138,1974.09004278,1981.1957441000006
2019-07-22,7.105701320000662,BPAC11,138,1944.0749475599998,1951.1806488800005
2019-07-23,7.105701320000662,BPAC11,138,1931.65505796,1938.7607592800007
2019-07-24,7.105701320000662,BPAC11,138,1919.9250524400002,1927.0307537600008
2019-07-25,7.105701320000662,BPAC11,138,1894.0500524400002,1901.1557537600008
2019-07-26,7.105701320000662,BPAC11,138,1901.63996274,1908.7456640600008
2019-07-29,7.105701320000662,BPAC11,138,1942.0050317399998,1949.1107330600005
2019-07-30,1950.4907648000008,,0,0.0,1950.4907648000008
2019-07-31,10.565809000000854,BPAC11,130,1942.1999454,1952.7657544000008
2019-08-01,10.565809000000854,BPAC11,130,1993.2250598,2003.790868800001
2019-08-02,10.565809000000854,BPAC11,130,2011.7500494,2022.315858400001
2019-08-05,10.565809000000854,BPAC11,130,1933.75,1944.3158090000009
2019-08-06,10.565809000000854,BPAC11,130,2035.1499649,2045.7157739000008
2019-08-07,10.565809000000854,BPAC11,130,2061.1499402,2071.7157492000006
2019-08-08,10.565809000000854,BPAC11,130,2104.0499311000003,2114.615740100001
2019-08-09,10.565809000000854,BPAC11,130,2088.125,2098.6908090000006
2019-08-12,10.565809000000854,BPAC11,130,2031.25,2041.8158090000009
2019-08-13,10.565809000000854,BPAC11,130,2081.9499207,2092.5157297000005
2019-08-14,10.565809000000854,BPAC11,130,2027.0249649,2037.5907739000008
2019-08-15,10.565809000000854,BPAC11,130,2015.0,2025.5658090000009
2019-08-16,10.565809000000854,BPAC11,130,1997.1250247,2007.690833700001
2019-08-19,10.565809000000854,BPAC11,130,2073.4999752999997,2084.065784300001
2019-08-20,10.565809000000854,BPAC11,130,2128.75,2139.3158090000006
2019-08-21,10.565809000000854,BPAC11,130,2157.6749805,2168.2407895000006
2019-08-22,10.565809000000854,BPAC11,130,2183.9999012,2194.5657102000005
2019-08-23,10.565809000000854,BPAC11,130,1806.9999506,1817.5657596000008
2019-08-26,1915.0657596000008,,0,0.0,1915.0657596000008
2019-08-27,1915.0657596000008,,0,0.0,1915.0657596000008
2019-08-28,1915.0657596000008,,0,0.0,1915.0657596000008
2019-08-29,1915.0657596000008,,0,0.0,1915.0657596000008
2019-08-30,1915.0657596000008,,0,0.0,1915.0657596000008
2019-09-02,5.139820620000819,CPLE3,339,1964.16605085,1969.3058714700007
2019-09-03,5.139820620000819,CPLE3,339,1928.2320678,1933.371888420001
2019-09-04,5.139820620000819,CPLE3,339,1939.07992881,1944.2197494300008
2019-09-05,5.139820620000819,CPLE3,339,1948.57204746,1953.7118680800008
2019-09-06,5.139820620000819,CPLE3,339,1925.1809661,1930.3207867200008
2019-09-09,5.139820620000819,CPLE3,339,1863.4830745800002,1868.622895200001
2019-09-10,5.139820620000819,CPLE3,339,1857.04205424,1862.1818748600008
2019-09-11,5.139820620000819,CPLE3,339,1856.3639423700001,1861.503762990001
2019-09-12,5.139820620000819,CPLE3,339,1858.05898305,1863.1988036700009
2019-09-13,5.139820620000819,CPLE3,339,1841.10907797,1846.2488985900009
2019-09-16,5.139820620000819,CPLE3,339,1825.17593898,1830.3157596000008
2019-09-17,1816.755773160001,,0,0.0,1816.755773160001
2019-09-18,1816.755773160001,,0,0.0,1816.755773160001
2019-09-19,1816.755773160001,,0,0.0,1816.755773160001
2019-09-20,1816.755773160001,,0,0.0,1816.755773160001
2019-09-23,1816.755773160001,,0,0.0,1816.755773160001
2019-09-24,1816.755773160001,,0,0.0,1816.755773160001
2019-09-25,1816.755773160001,,0,0.0,1816.755773160001
2019-09-26,1816.755773160001,,0,0.0,1816.755773160001
2019-09-27,1816.755773160001,,0,0.0,1816.755773160001
2019-09-30,1816.755773160001,,0,0.0,1816.755773160001
2019-10-01,3.7307379100009257,ENEV3,235,1811.8500093999999,1815.5807473100008
2019-10-02,3.7307379100009257,ENEV3,235,1815.3749765,1819.105714410001
2019-10-03,3.7307379100009257,ENEV3,235,1774.25004465,1777.980782560001
2019-10-04,3.7307379100009257,ENEV3,235,1774.25004465,1777.980782560001
2019-10-07,3.7307379100009257,ENEV3,235,1723.1374953,1726.8682332100009
2019-10-08,3.7307379100009257,ENEV3,235,1718.4375,1722.168237910001
2019-10-09,3.7307379100009257,ENEV3,235,1733.125,1736.855737910001
2019-10-10,3.7307379100009257,ENEV3,235,1712.5624765,1716.293214410001
2019-10-11,3.7307379100009257,ENEV3,235,1746.04996005,1749.780697960001
2019-10-14,3.7307379100009257,ENEV3,235,1747.8125,1751.543237910001
2019-10-15,3.7307379100009257,ENEV3,235,1743.7000188000002,1747.430756710001
2019-10-16,3.7307379100009257,ENEV3,235,1736.06245535,1739.7931932600009
2019-10-17,3.7307379100009257,ENEV3,235,1739.58753525,1743.318273160001
2019-10-18,3.7307379100009257,ENEV3,235,1823.01253995,1826.743277860001
2019-10-21,3.7307379100009257,ENEV3,235,1841.2250093999999,1844.9557473100008
2019-10-22,3.7307379100009257,ENEV3,235,1814.78746475,1818.518202660001
2019-10-23,3.7307379100009257,ENEV3,235,1820.07497415,1823.8057120600008
2019-10-24,3.7307379100009257,ENEV3,235,1826.5375093999999,1830.2682473100008
2019-10-25,3.7307379100009257,ENEV3,235,1814.1999506500001,1817.930688560001
2019-10-28,3.7307379100009257,ENEV3,235,1826.5375093999999,1830.2682473100008
2019-10-29,3.7307379100009257,ENEV3,235,1894.6875,1898.418237910001
2019-10-30,3.7307379100009257,ENEV3,235,1942.2750799,1946.005817810001
2019-10-31,3.7307379100009257,ENEV3,235,1931.11243655,1934.843174460001
2019-11-01,52.88269794000098,MGLU3,19,1996.71485906,2049.597557000001
2019-11-04,52.88269794000098,MGLU3,19,1902.78175352,1955.664451460001
2019-11-05,52.88269794000098,MGLU3,19,1863.43132016,1916.314018100001
2019-11-06,52.88269794000098,MGLU3,19,1912.51354212,1965.396240060001
2019-11-07,52.88269794000098,MGLU3,19,1870.20131675,1923.084014690001
2019-11-08,52.88269794000098,MGLU3,19,1853.69953156,1906.582229500001
2019-11-11,52.88269794000098,MGLU3,19,1904.89727774,1957.779975680001
2019-11-12,52.88269794000098,MGLU3,19,1836.35147858,1889.234176520001
2019-11-13,52.88269794000098,MGLU3,19,1798.2704468099998,1851.1531447500008
2019-11-14,1859.615676730001,,0,0.0,1859.615676730001
2019-11-18,1859.615676730001,,0,0.0,1859.615676730001
2019-11-19,1859.615676730001,,0,0.0,1859.615676730001
2019-11-21,1859.615676730001,,0,0.0,1859.615676730001
2019-11-22,1859.615676730001,,0,0.0,1859.615676730001
2019-11-25,1859.615676730001,,0,0.0,1859.615676730001
2019-11-26,1859.615676730001,,0,0.0,1859.615676730001
2019-11-27,1859.615676730001,,0,0.0,1859.615676730001
2019-11-28,1859.615676730001,,0,0.0,1859.615676730001
2019-11-29,1859.615676730001,,0,0.0,1859.615676730001
2019-12-02,6.430721350000795,ENEV3,194,1832.32993986,1838.7606612100008
2019-12-03,6.430721350000795,ENEV3,194,1833.2999631399998,1839.7306844900006
2019-12-04,6.430721350000795,ENEV3,194,1840.5750368600002,1847.005758210001
2019-12-05,6.430721350000795,ENEV3,194,1888.58993404,1895.0206553900007
2019-12-06,6.430721350000795,ENEV3,194,1881.7999631399998,1888.2306844900006
2019-12-09,6.430721350000795,ENEV3,194,1880.82993986,1887.2606612100008
2019-12-10,6.430721350000795,ENEV3,194,1891.5,1897.9307213500008
2019-12-11,6.430721350000795,ENEV3,194,1951.64008148,1958.0708028300007
2019-12-12,6.430721350000795,ENEV3,194,1919.1449844800002,1925.575705830001
2019-12-13,6.430721350000795,ENEV3,194,1934.6649709,1941.0956922500009
2019-12-16,6.430721350000795,ENEV3,194,1954.5499631399998,1960.9806844900006
2019-12-17,6.430721350000795,ENEV3,194,1958.9149709,1965.3456922500009
2019-12-18,6.430721350000795,ENEV3,194,1990.9249631399998,1997.3556844900006
2019-12-19,6.430721350000795,ENEV3,194,2066.0999262799996,2072.53064763
2019-12-20,6.430721350000795,ENEV3,194,2099.0799398599997,2105.5106612100008
2019-12-23,6.430721350000795,ENEV3,194,2083.07503686,2089.5057582100007
2019-12-26,6.430721350000795,ENEV3,194,2099.0799398599997,2105.5106612100008
2019-12-27,6.430721350000795,ENEV3,194,2121.875,2128.3057213500006
2019-12-30,6.430721350000795,ENEV3,194,2118.96493404,2125.3956553900007
2020-01-02,6.430721350000795,ENEV3,194,2127.2100291,2133.640750450001
2020-01-03,6.430721350000795,ENEV3,194,2147.0950213399997,2153.5257426900007
2020-01-06,6.430721350000795,ENEV3,194,2201.9000737200004,2208.330795070001
2020-01-07,6.430721350000795,ENEV3,194,2185.41006596,2191.8407873100005
2020-01-08,6.430721350000795,ENEV3,194,2175.2249262799996,2181.65564763
2020-01-09,6.430721350000795,ENEV3,194,2206.75,2213.1807213500006
2020-01-10,6.430721350000795,ENEV3,194,2215.48001552,2221.9107368700006
2020-01-13,6.430721350000795,ENEV3,194,2211.5999262799996,2218.03064763
2020-01-14,6.430721350000795,ENEV3,194,2221.78506596,2228.2157873100005
2020-01-15,6.430721350000795,ENEV3,194,2255.25,2261.6807213500006
2020-01-16,6.430721350000795,ENEV3,194,2270.76998448,2277.2007058300005
2020-01-17,6.430721350000795,ENEV3,194,2240.70003686,2247.1307582100007
2020-01-20,6.430721350000795,ENEV3,194,2232.9400446199998,2239.3707659700003
2020-01-21,6.430721350000795,ENEV3,194,2256.7049398599997,2263.1356612100008
2020-01-22,6.430721350000795,ENEV3,194,2286.2899709,2292.720692250001
2020-01-23,6.430721350000795,ENEV3,194,2282.89498448,2289.3257058300005
2020-01-24,6.430721350000795,ENEV3,194,2247.00508924,2253.435810590001
2020-01-27,6.430721350000795,ENEV3,194,2205.7799786600003,2212.2107000100013
2020-01-28,2188.9307213500006,,0,0.0,2188.9307213500006
2020-01-29,2188.9307213500006,,0,0.0,2188.9307213500006
2020-01-30,2188.9307213500006,,0,0.0,2188.9307213500006
2020-01-31,2188.9307213500006,,0,0.0,2188.9307213500006
2020-02-03,50.692531670000335,MGLU3,17,2140.13115685,2190.8236885200004
2020-02-04,50.692531670000335,MGLU3,17,2182.91091922,2233.60345089
2020-02-05,50.692531670000335,MGLU3,17,2169.28207396,2219.9746056300005
2020-02-06,50.692531670000335,MGLU3,17,2113.63026434,2164.3227960100003
2020-02-07,50.692531670000335,MGLU3,17,2053.05699926,2103.74953093
2020-02-10,50.692531670000335,MGLU3,17,1983.01915741,2033.7116890800003
2020-02-11,2064.7554436500004,,0,0.0,2064.7554436500004
2020-02-12,2064.7554436500004,,0,0.0,2064.7554436500004
2020-02-13,2064.7554436500004,,0,0.0,2064.7554436500004
2020-02-14,2064.7554436500004,,0,0.0,2064.7554436500004
2020-02-17,2064.7554436500004,,0,0.0,2064.7554436500004
2020-02-18,2064.7554436500004,,0,0.0,2064.7554436500004
2020-02-19,2064.7554436500004,,0,0.0,2064.7554436500004
2020-02-20,2064.7554436500004,,0,0.0,2064.7554436500004
2020-02-21,2064.7554436500004,,0,0.0,2064.7554436500004
2020-02-26,2064.7554436500004,,0,0.0,2064.7554436500004
2020-02-27,2064.7554436500004,,0,0.0,2064.7554436500004
2020-02-28,2064.7554436500004,,0,0.0,2064.7554436500004
2020-03-02,1.4553722100004052,WEGE3,94,2208.53007896,2209.9854511700005
2020-03-03,1.4553722100004052,WEGE3,94,2252.23991352,2253.6952857300003
2020-03-04,1.4553722100004052,WEGE3,94,2277.61995676,2279.0753289700006
2020-03-05,1.4553722100004052,WEGE3,94,2194.9000357200002,2196.3554079300006
2020-03-06,1.4553722100004052,WEGE3,94,2068.94002162,2070.3953938300006
2020-03-09,1.4553722100004052,WEGE3,94,1868.25,1869.7053722100004
2020-03-10,1975.4553722100004,,0,0.0,1975.4553722100004
2020-03-11,1975.4553722100004,,0,0.0,1975.4553722100004
2020-03-12,1975.4553722100004,,0,0.0,1975.4553722100004
2020-03-13,1975.4553722100004,,0,0.0,1975.4553722100004
2020-03-16,1975.4553722100004,,0,0.0,1975.4553722100004
