decision_date,execution_date,ticker,indicator_uptrend,close,momentum_126_pct,volatility_63_pct,eligible_for_ranking,rank,selected,target_weight,reason
2018-03-29,2018-04-02,EQTL3,False,14.28310108,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,GGBR4,False,12.3015871,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,GOAU4,False,4.0164502,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,HYPE3,False,36.15999985,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,ITSA4,False,9.56910801,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,ITUB4,False,30.19123268,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,KLBN11,True,18.63186264,12.806539720371823,21.90463417154933,True,6,False,0.0,eligible
2018-03-29,2018-04-02,LREN3,False,25.60350037,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,MGLU3,True,27.25521088,31.93639759463862,44.555586127982835,True,3,False,0.0,eligible
2018-03-29,2018-04-02,MULT3,False,22.89333344,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,PETR4,False,21.40999985,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,PSSA3,True,24.28000069,28.9089560709445,28.365341290936524,True,4,False,0.0,eligible
2018-03-29,2018-04-02,RADL3,False,14.10256386,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,RAIL3,False,13.14999962,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,RENT3,True,27.2241745,49.29823086218275,34.18886461766379,True,2,False,0.0,eligible
2018-03-29,2018-04-02,SANB11,False,38.3157196,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,SBSP3,False,6.78751993,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,SMTO3,False,17.53000069,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,SUZB3,True,33.36000061,66.71664281135294,56.76379001831302,True,1,True,1.0,eligible
2018-03-29,2018-04-02,TOTS3,False,9.56162834,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,UGPA3,False,32.67464828,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,USIM5,False,10.92000008,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,VALE3,False,42.20999908,,,False,,False,0.0,indicator_not_uptrend
2018-03-29,2018-04-02,WEGE3,False,8.69615269,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,ABEV3,False,23.32999992,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,B3SA3,False,8.4333334,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,BBAS3,False,18.35000038,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,BBDC4,False,21.64412689,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,BBSE3,False,27.47999954,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,BPAC11,False,5.59499979,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,BRAP4,True,16.39276314,49.09854194717429,32.314151541196004,True,5,False,0.0,eligible
2018-04-30,2018-05-02,CMIG4,False,4.3123641,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,CPFE3,False,24.19000053,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,CPLE3,False,2.28600001,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,CSMG3,True,16.79999924,25.560531404210863,25.402422913709188,True,7,False,0.0,eligible
2018-04-30,2018-05-02,CSNA3,True,8.77999973,2.690053039636253,46.62811176758364,True,11,False,0.0,eligible
2018-04-30,2018-05-02,CYRE3,False,13.89999962,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,EGIE3,False,21.13714218,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,ENEV3,False,3.32500005,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,ENGI11,False,30.02716827,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,EQTL3,False,14.21318436,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,GGBR4,True,13.2142849,48.000002128000155,44.26568713984649,True,6,False,0.0,eligible
2018-04-30,2018-05-02,GOAU4,True,4.39896959,49.80845057364467,38.199680880524,True,4,False,0.0,eligible
2018-04-30,2018-05-02,HYPE3,False,31.5,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,ITSA4,False,9.44420338,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,ITUB4,False,30.01470947,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,KLBN11,True,19.10890961,11.56069379111566,22.196885974132403,True,9,False,0.0,eligible
2018-04-30,2018-05-02,LREN3,False,24.30655479,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,MGLU3,True,29.70486641,68.71145975821584,41.70180829433754,True,2,False,0.0,eligible
2018-04-30,2018-05-02,MULT3,True,22.17333221,-7.892556762269177,21.79993359582133,False,,False,0.0,nonpositive_momentum
2018-04-30,2018-05-02,PETR4,False,22.96999931,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,PSSA3,False,22.60000038,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,RADL3,False,12.96757126,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,RAIL3,True,14.85000038,16.015626246643055,32.968740833749735,True,8,False,0.0,eligible
2018-04-30,2018-05-02,RENT3,False,26.43740273,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,SANB11,False,36.5876236,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,SBSP3,False,6.8185482,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,SMTO3,False,16.97999954,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,SUZB3,True,41.06000137,105.19740578733617,57.50149094475001,True,1,True,1.0,eligible
2018-04-30,2018-05-02,TOTS3,True,10.62034416,-0.46656192958065557,23.974575318503156,False,,False,0.0,nonpositive_momentum
2018-04-30,2018-05-02,UGPA3,False,27.85085106,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,USIM5,False,10.89999962,,,False,,False,0.0,indicator_not_uptrend
2018-04-30,2018-05-02,VALE3,True,48.66999817,50.448224024290035,31.05219486369547,True,3,False,0.0,eligible
2018-04-30,2018-05-02,WEGE3,True,8.89000034,9.80523780252649,26.183364700948946,True,10,False,0.0,eligible
2018-05-30,2018-06-01,ABEV3,False,19.69000053,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,B3SA3,False,7.25666618,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,BBAS3,False,15.18500042,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,BBDC4,False,18.2632103,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,BBSE3,False,26.05999947,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,BPAC11,False,4.86250019,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,BRAP4,False,14.35980225,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,CMIG4,False,3.90967298,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,CPFE3,False,22.89999962,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,CPLE3,False,1.99199998,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,CSMG3,False,14.39999962,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,CSNA3,False,7.69999981,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,CYRE3,False,11.68999958,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,EGIE3,False,21.13714218,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,ENEV3,False,3.25250006,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,ENGI11,False,27.30813789,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,EQTL3,False,12.14363194,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,GGBR4,False,11.74603081,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,GOAU4,False,3.83081596,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,HYPE3,False,28.20000076,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,ITSA4,False,7.79268217,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,ITUB4,False,25.28979111,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,KLBN11,False,18.89288902,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,LREN3,False,22.1151638,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,MGLU3,False,30.18087959,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,MULT3,False,19.55666542,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,PETR4,False,18.97999954,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,PSSA3,False,21.25499916,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,RADL3,False,11.74019623,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,RAIL3,False,13.81000042,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,RENT3,False,23.44198418,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,SANB11,False,32.4305954,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,SBSP3,False,5.0712471,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,SMTO3,True,17.52000046,1.5652200579709952,20.692224305230813,True,1,True,1.0,eligible
2018-05-30,2018-06-01,SUZB3,False,43.09999847,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,TOTS3,False,9.30939484,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,UGPA3,False,23.03627204,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,USIM5,False,8.25,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,VALE3,False,50.63000107,,,False,,False,0.0,indicator_not_uptrend
2018-05-30,2018-06-01,WEGE3,True,8.59000015,-2.000865855990175,28.481777890697813,False,,False,0.0,nonpositive_momentum
2018-06-29,2018-07-02,ABEV3,False,17.97999954,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,B3SA3,False,6.81666613,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,BBAS3,True,14.32499981,-10.552604710402058,46.680886151203296,False,,False,0.0,nonpositive_momentum
2018-06-29,2018-07-02,BBDC4,False,16.84197235,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,BBSE3,False,24.45999908,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,BPAC11,False,4.625,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,BRAP4,False,13.47470284,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,CMIG4,False,3.721071,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,CPFE3,False,21.67000008,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,CPLE3,False,1.921,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,CSMG3,False,13.67333317,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,CSNA3,False,7.86000013,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,CYRE3,False,11.0,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,EGIE3,False,19.55999947,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,ENEV3,False,2.9749999,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,ENGI11,False,26.51055527,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,EQTL3,False,11.34257984,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,GGBR4,False,11.03968239,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,GOAU4,False,3.47642327,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,HYPE3,True,27.61000061,-24.768392266376626,34.73191701678986,False,,False,0.0,nonpositive_momentum
2018-06-29,2018-07-02,ITSA4,False,7.00716782,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,ITUB4,False,23.73639297,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,KLBN11,False,17.64176369,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,LREN3,True,21.89155197,-17.267601882852723,33.01811635703802,False,,False,0.0,nonpositive_momentum
2018-06-29,2018-07-02,MGLU3,True,35.628582,65.57568673241585,55.51051119346351,True,1,True,1.0,eligible
2018-06-29,2018-07-02,MULT3,True,19.0,-18.884299511030168,32.19146549388425,False,,False,0.0,nonpositive_momentum
2018-06-29,2018-07-02,PETR4,False,17.19000053,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,PSSA3,False,20.34000015,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,RADL3,True,12.51885319,-26.743161929987668,36.68145219449342,False,,False,0.0,nonpositive_momentum
2018-06-29,2018-07-02,RAIL3,False,14.10000038,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,RENT3,False,22.49406815,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,SANB11,False,28.12955666,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,SBSP3,False,4.51660919,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,SMTO3,True,17.85000038,-6.052629578947366,20.789350189863537,False,,False,0.0,nonpositive_momentum
2018-06-29,2018-07-02,SUZB3,False,44.97000122,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,TOTS3,False,9.02729225,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,UGPA3,True,21.17033386,-37.93894961902231,40.847318599024774,False,,False,0.0,nonpositive_momentum
2018-06-29,2018-07-02,USIM5,False,7.32000017,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,VALE3,False,49.59000015,,,False,,False,0.0,indicator_not_uptrend
2018-06-29,2018-07-02,WEGE3,False,8.125,,,False,,False,0.0,indicator_not_uptrend
2018-07-31,2018-08-01,ABEV3,True,19.40999985,-11.288845543081827,21.950996901150297,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,B3SA3,True,7.92999983,-9.715366677862036,40.28951279622932,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,BBAS3,True,16.25,-17.02833411621483,48.15472875042908,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,BBDC4,True,19.11470032,-18.487865552239,35.55447454706672,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,BBSE3,True,24.48999977,-24.646154553846156,23.909606947476032,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,BPAC11,True,4.94999981,-10.000003454545459,27.1882402246308,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,BRAP4,True,15.01901627,4.7251737317557385,42.433329297627516,True,9,False,0.0,eligible
2018-07-31,2018-08-01,CMIG4,True,4.1951251,10.767171915988216,43.00285796397083,True,7,False,0.0,eligible
2018-07-31,2018-08-01,CPFE3,True,21.75,4.066987538060074,20.765895992464454,True,11,False,0.0,eligible
2018-07-31,2018-08-01,CPLE3,True,1.89999998,-11.627912017306418,29.426021615997687,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,CSMG3,True,13.56000042,-11.101394429720667,26.020008666496707,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,CSNA3,True,9.18000031,-15.624998003791369,57.85363195277016,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,CYRE3,True,11.59000015,-23.24503405078723,44.36812872294827,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,EGIE3,True,21.36571312,1.5756586756345614,21.513666653129114,True,12,False,0.0,eligible
2018-07-31,2018-08-01,ENEV3,True,3.125,-8.75912275560764,31.828894762729952,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,ENGI11,True,27.47127914,1.0333304971026802,28.354571426813113,True,13,False,0.0,eligible
2018-07-31,2018-08-01,EQTL3,True,12.23552418,-10.177441476394844,27.91417466401972,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,GGBR4,True,13.23809528,11.646590532443168,43.50040580627129,True,6,False,0.0,eligible
2018-07-31,2018-08-01,GOAU4,True,4.32584109,11.935967262696856,45.40079654372342,True,5,False,0.0,eligible
2018-07-31,2018-08-01,HYPE3,True,27.75,-22.916666666666664,31.105532879504306,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,ITSA4,True,7.95367002,-14.780667269686864,38.30230982706724,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,ITUB4,True,26.47837448,-14.933843490542609,33.50471038228534,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,KLBN11,True,18.18181801,13.355790827002977,19.712152092023665,True,4,False,0.0,eligible
2018-07-31,2018-08-01,LREN3,True,23.01706123,-19.18346264355718,36.349794055472294,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,MGLU3,True,36.8172226,59.734300671849596,58.719198054676326,True,1,True,1.0,eligible
2018-07-31,2018-08-01,MULT3,True,20.07999992,-18.84682934775198,33.509605797270304,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,PETR4,True,19.71999931,-1.0536929088487357,74.8518151494993,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,PSSA3,True,24.79999924,13.631149490965688,42.80961297038457,True,3,False,0.0,eligible
2018-07-31,2018-08-01,RADL3,True,14.01960659,-13.24233528995694,38.94920322803911,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,RAIL3,True,14.85000038,6.22318217901745,42.117231634787075,True,8,False,0.0,eligible
2018-07-31,2018-08-01,RENT3,True,22.51302528,-5.189621836287706,46.93681399400932,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,SANB11,True,35.02273941,-0.5723613639839309,39.36180848340508,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,SBSP3,True,4.84822798,-30.939235815274824,34.715679097987085,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,SMTO3,True,19.5,4.166670506143322,24.244150514048986,True,10,False,0.0,eligible
2018-07-31,2018-08-01,SUZB3,False,44.54999924,,,False,,False,0.0,indicator_not_uptrend
2018-07-31,2018-08-01,TOTS3,True,9.77735424,-12.45170767784407,31.784678103792313,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,UGPA3,True,18.72848892,-49.60952097799435,46.456254874653865,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,USIM5,True,8.86999989,-22.26117435049747,57.37642668773323,False,,False,0.0,nonpositive_momentum
2018-07-31,2018-08-01,VALE3,True,54.84000015,32.36784875611798,34.28318572840327,True,2,False,0.0,eligible
2018-07-31,2018-08-01,WEGE3,True,9.25500011,-3.7864792688864446,34.59616667382267,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,ABEV3,True,18.85000038,-16.519041422565238,20.491157975045272,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,B3SA3,False,7.25333309,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,BBAS3,False,15.05000019,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,BBDC4,False,17.76859474,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,BBSE3,True,24.47999954,-16.164387319009098,27.412062947836123,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,BPAC11,True,5.125,-9.292037003680754,35.97861641832946,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,BRAP4,True,14.32292271,-5.791387105226664,43.0275277635712,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,CMIG4,False,3.80262804,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,CPFE3,True,22.10000038,-8.488609823009174,14.105781621551625,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,CPLE3,True,1.86000001,-19.13043258979201,30.739478086661464,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,CSMG3,True,13.96000004,-5.633166015957425,25.8525649770671,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,CSNA3,False,8.77999973,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,CYRE3,False,10.93000031,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,EGIE3,False,21.08571434,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,ENEV3,True,3.23250008,-4.926471031574387,28.061870870599996,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,ENGI11,True,27.37158203,-10.518516634090425,26.493021939475696,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,EQTL3,False,11.38652802,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,GGBR4,False,12.73015785,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,GOAU4,True,4.42147067,0.8985779114275116,42.22065628964812,True,6,False,0.0,eligible
2018-08-31,2018-09-03,HYPE3,True,27.39999962,-22.620729353095438,30.516142275569624,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,ITSA4,False,7.32012415,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,ITUB4,False,24.87202072,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,KLBN11,True,19.21692085,19.607838942706614,20.007049633292585,True,4,False,0.0,eligible
2018-08-31,2018-09-03,LREN3,False,21.07909775,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,MGLU3,False,36.25769806,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,MULT3,False,18.62999916,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,PETR4,False,19.26000023,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,PSSA3,True,27.44000053,20.721518193220323,36.05334345963295,True,3,False,0.0,eligible
2018-08-31,2018-09-03,RADL3,True,14.51734543,-2.65486612976783,30.45578153850909,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,RAIL3,False,14.22999954,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,RENT3,False,20.40865135,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,SANB11,False,33.21783829,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,SBSP3,True,4.73187113,-35.29567633948035,33.9920215349258,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,SMTO3,False,18.95000076,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,SUZB3,True,47.31000137,117.01836247403467,47.131670405541406,True,1,True,1.0,eligible
2018-08-31,2018-09-03,TOTS3,False,8.84143639,,,False,,False,0.0,indicator_not_uptrend
2018-08-31,2018-09-03,UGPA3,True,18.96806526,-43.795225016740346,47.3835500676253,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,USIM5,True,8.06999969,-28.83598251098789,52.31752490987596,False,,False,0.0,nonpositive_momentum
2018-08-31,2018-09-03,VALE3,True,53.61999893,22.559997554285726,33.97267982021698,True,2,False,0.0,eligible
2018-08-31,2018-09-03,WEGE3,True,9.56999969,7.4816423791634445,29.695603726017755,True,5,False,0.0,eligible
2018-09-28,2018-10-01,ABEV3,True,18.34000015,-23.805565491471757,21.502773540866073,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,B3SA3,True,7.80000019,-12.32670118227226,31.63227506198852,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,BBAS3,True,14.72500038,-28.22324729301393,38.50143185191151,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,BBDC4,True,17.95016289,-20.159495124150805,32.08894913786839,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,BBSE3,True,24.10000038,-17.663136312776118,27.532607505540575,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,BPAC11,True,5.32499981,-7.391307652173918,35.27339362089102,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,BRAP4,True,17.08885574,17.71991454488473,41.63694656620238,True,2,False,0.0,eligible
2018-09-28,2018-10-01,CMIG4,False,3.64970803,,,False,,False,0.0,indicator_not_uptrend
2018-09-28,2018-10-01,CPFE3,True,23.87000084,-4.175026159223361,15.99165963271407,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,CPLE3,True,2.01099992,-12.679116535116586,28.48828110166821,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,CSMG3,False,12.97999954,,,False,,False,0.0,indicator_not_uptrend
2018-09-28,2018-10-01,CSNA3,True,9.34000015,6.136363049328519,49.2629242831712,True,7,False,0.0,eligible
2018-09-28,2018-10-01,CYRE3,True,10.73999977,-29.75801309289211,34.107082762582756,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,EGIE3,False,20.27428436,,,False,,False,0.0,indicator_not_uptrend
2018-09-28,2018-10-01,ENEV3,True,3.3125,0.378789399678614,21.037379006294557,True,8,False,0.0,eligible
2018-09-28,2018-10-01,ENGI11,True,27.90632439,-11.268011713335891,24.952810534748654,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,EQTL3,True,11.4784193,-19.636364430181562,25.170282973807367,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,GGBR4,True,13.6428566,10.903223210930225,37.16338043070951,True,6,False,0.0,eligible
2018-09-28,2018-10-01,GOAU4,True,4.4889739,11.764709543765782,39.951800162602005,True,5,False,0.0,eligible
2018-09-28,2018-10-01,HYPE3,True,28.52000046,-21.128316984769015,27.32691383490401,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,ITSA4,True,7.7094121,-19.434370560522083,31.84498754618188,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,ITUB4,True,25.96645927,-13.993378325352957,29.580926779254835,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,KLBN11,False,17.90279007,,,False,,False,0.0,indicator_not_uptrend
2018-09-28,2018-10-01,LREN3,True,23.10650635,-9.752549393307818,34.52249826541717,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,MGLU3,False,34.09754562,,,False,,False,0.0,indicator_not_uptrend
2018-09-28,2018-10-01,MULT3,True,18.70999908,-18.2731552439224,25.984495065319006,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,PETR4,True,21.09000015,-1.4946272874448274,36.91919572713823,False,,False,0.0,nonpositive_momentum
2018-09-28,2018-10-01,PSSA3,False,29.64500046,,,False,,False,0.0,indicator_not_uptrend
2018-09-28,2018-10-01,RADL3,False,13.6557312,,,False,,False,0.0,indicator_not_uptrend
2018-09-28,2018-10-01,RAIL3,True,14.97999954,13.91634960366639,32.44163853116713,True,3,False,0.0,eligible
