date,cash,held_ticker,shares,invested_value,equity
2025-02-13,12.332269809405375,TOTS3,30,1018.7999724000001,1031.1322422094054
2025-02-14,12.332269809405375,TOTS3,30,1032.0000458999998,1044.332315709405
2025-02-17,12.332269809405375,TOTS3,30,1035.2999496,1047.6322194094055
2025-02-18,12.332269809405375,TOTS3,30,1028.9999771999999,1041.3322470094054
2025-02-19,12.332269809405375,TOTS3,30,1021.2000275999999,1033.5322974094051
2025-02-20,12.332269809405375,TOTS3,30,1052.7000045,1065.0322743094052
2025-02-21,12.332269809405375,TOTS3,30,1051.8000411,1064.1323109094055
2025-02-24,12.332269809405375,TOTS3,30,1029.9000549,1042.2323247094055
2025-02-25,12.332269809405375,TOTS3,30,1064.3999862,1076.7322560094053
2025-02-26,12.332269809405375,TOTS3,30,1074.3000411,1086.6323109094055
2025-02-27,12.332269809405375,TOTS3,30,1074.3000411,1086.6323109094055
2025-02-28,12.332269809405375,TOTS3,30,1048.7999724000001,1061.1322422094054
2025-03-05,12.332269809405375,TOTS3,30,1041.0000228000001,1053.3322926094056
2025-03-06,12.332269809405375,TOTS3,30,1043.7000275999999,1056.0322974094051
2025-03-07,12.332269809405375,TOTS3,30,1023.5999679,1035.9322377094054
2025-03-10,12.332269809405375,TOTS3,30,1027.2000504,1039.5323202094055
2025-03-11,12.332269809405375,TOTS3,30,1005.0,1017.3322698094054
2025-03-12,12.332269809405375,TOTS3,30,996.0000228,1008.3322926094054
2025-03-13,12.332269809405375,TOTS3,30,996.0000228,1008.3322926094054
2025-03-14,12.332269809405375,TOTS3,30,1004.1000366000001,1016.4323064094054
2025-03-17,12.332269809405375,TOTS3,30,1011.0000228,1023.3322926094054
2025-03-18,12.332269809405375,TOTS3,30,1040.0999451,1052.4322149094055
2025-03-19,12.332269809405375,TOTS3,30,1049.7000504,1062.0323202094055
2025-03-20,12.332269809405375,TOTS3,30,1041.0000228000001,1053.3322926094056
2025-03-21,12.332269809405375,TOTS3,30,1032.0000458999998,1044.332315709405
2025-03-24,12.332269809405375,TOTS3,30,1007.4000549,1019.7323247094054
2025-03-25,12.332269809405375,TOTS3,30,1012.2000504,1024.5323202094055
2025-03-26,12.332269809405375,TOTS3,30,993.3000183,1005.6322881094054
2025-03-27,12.332269809405375,TOTS3,30,993.5999679,1005.9322377094054
2025-03-28,12.332269809405375,TOTS3,30,1002.0000458999999,1014.3323157094053
2025-03-31,12.332269809405375,TOTS3,30,1001.0999679,1013.4322377094054
2025-04-01,9.978652109546601,ABEV3,75,1020.7499745,1030.7286266095466
2025-04-02,9.978652109546601,ABEV3,75,1025.250006,1035.2286581095466
2025-04-03,9.978652109546601,ABEV3,75,1038.7500285,1048.7286806095467
2025-04-04,9.978652109546601,ABEV3,75,1028.250003,1038.2286551095467
2025-04-07,9.978652109546601,ABEV3,75,988.50002325,998.4786753595466
2025-04-08,9.978652109546601,ABEV3,75,992.9999827500001,1002.9786348595467
2025-04-09,9.978652109546601,ABEV3,75,1025.250006,1035.2286581095466
2025-04-10,9.978652109546601,ABEV3,75,1020.0000285000001,1029.9786806095467
2025-04-11,9.978652109546601,ABEV3,75,1010.9999655,1020.9786176095466
2025-04-14,9.978652109546601,ABEV3,75,1026.0000232500001,1035.9786753595467
2025-04-15,9.978652109546601,ABEV3,75,1024.49998875,1034.4786408595467
2025-04-16,9.978652109546601,ABEV3,75,1041.7500255,1051.7286776095466
2025-04-17,9.978652109546601,ABEV3,75,1050.0,1059.9786521095466
2025-04-22,9.978652109546601,ABEV3,75,1051.5000345,1061.4786866095467
2025-04-23,9.978652109546601,ABEV3,75,1053.75001425,1063.7286663595467
2025-04-24,9.978652109546601,ABEV3,75,1061.2499715,1071.2286236095465
2025-04-25,9.978652109546601,ABEV3,75,1056.75001125,1066.7286633595465
2025-04-28,9.978652109546601,ABEV3,75,1072.50001425,1082.4786663595467
2025-04-29,9.978652109546601,ABEV3,75,1088.25001725,1098.2286693595465
2025-04-30,9.978652109546601,ABEV3,75,1092.7499767499999,1102.7286288595465
2025-05-02,15.386315213891066,RENT3,25,1077.49996175,1092.886276963891
2025-05-05,15.386315213891066,RENT3,25,1076.50003425,1091.886349463891
2025-05-06,15.386315213891066,RENT3,25,1050.0,1065.386315213891
2025-05-07,15.386315213891066,RENT3,25,1052.2500037500001,1067.6363189638912
2025-05-08,15.386315213891066,RENT3,25,1097.50003825,1112.886353463891
2025-05-09,15.386315213891066,RENT3,25,1025.0,1040.386315213891
2025-05-12,15.386315213891066,RENT3,25,1037.5,1052.886315213891
2025-05-13,15.386315213891066,RENT3,25,1043.500042,1058.886357213891
2025-05-14,15.386315213891066,RENT3,25,992.7499770000001,1008.1362922138911
2025-05-15,15.386315213891066,RENT3,25,1018.75,1034.136315213891
2025-05-16,15.386315213891066,RENT3,25,1046.0000037500001,1061.3863189638912
2025-05-19,15.386315213891066,RENT3,25,1052.49996175,1067.886276963891
2025-05-20,15.386315213891066,RENT3,25,1042.500019,1057.8863342138911
2025-05-21,15.386315213891066,RENT3,25,1009.00001525,1024.3863304638912
2025-05-22,15.386315213891066,RENT3,25,1014.00003425,1029.386349463891
2025-05-23,15.386315213891066,RENT3,25,1014.75000375,1030.136318963891
2025-05-26,15.386315213891066,RENT3,25,1021.24996175,1036.636276963891
2025-05-27,15.386315213891066,RENT3,25,1066.25003825,1081.636353463891
2025-05-28,15.386315213891066,RENT3,25,1082.99999225,1098.3863074638912
2025-05-29,15.386315213891066,RENT3,25,1085.99996575,1101.386280963891
